seed,L_min,beta,lambda_alarm,kappa_iid,best_obj,changepoints,objective_gap
89,26,0.6,0.25,0.25,90579.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.25,0.75,90580.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.25,1.5,90582.42173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.5,0.0,90579.42173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.5,0.25,90579.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.5,0.75,90580.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,0.5,1.5,90582.42173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,1.0,0.0,90579.42173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,1.0,0.25,90579.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,1.0,0.75,90580.92173808317,"[1144, 2236]",27.56378806689463
89,26,0.6,1.0,1.5,90582.42173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.0,0.0,90580.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.0,0.25,90580.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.0,0.75,90581.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.0,1.5,90583.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.25,0.0,90580.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.25,0.25,90580.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.25,0.75,90581.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.25,1.5,90583.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.5,0.0,90580.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.5,0.25,90580.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.5,0.75,90581.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,0.5,1.5,90583.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,1.0,0.0,90580.22173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,1.0,0.25,90580.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,1.0,0.75,90581.72173808317,"[1144, 2236]",27.56378806689463
89,26,1.0,1.0,1.5,90583.22173808317,"[1144, 2236]",27.56378806689463
89,52,0.1,0.0,0.0,90618.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.0,0.25,90618.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.0,0.75,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.0,1.5,90621.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.25,0.0,90618.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.25,0.25,90618.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.25,0.75,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.25,1.5,90621.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.5,0.0,90618.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.5,0.25,90618.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.5,0.75,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,0.5,1.5,90621.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,1.0,0.0,90618.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,1.0,0.25,90618.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,1.0,0.75,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.1,1.0,1.5,90621.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.0,0.0,90618.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.0,0.25,90619.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.0,0.75,90620.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.0,1.5,90621.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.25,0.0,90618.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.25,0.25,90619.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.25,0.75,90620.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.25,1.5,90621.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.5,0.0,90618.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.5,0.25,90619.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.5,0.75,90620.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,0.5,1.5,90621.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,1.0,0.0,90618.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,1.0,0.25,90619.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,1.0,0.75,90620.3694402668,"[1222, 1872]",1.478470069807372
89,52,0.3,1.0,1.5,90621.8694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.0,0.0,90619.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.0,0.25,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.0,0.75,90620.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.0,1.5,90622.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.25,0.0,90619.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.25,0.25,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.25,0.75,90620.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.25,1.5,90622.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.5,0.0,90619.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.5,0.25,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.5,0.75,90620.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,0.5,1.5,90622.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,1.0,0.0,90619.4694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,1.0,0.25,90619.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,1.0,0.75,90620.9694402668,"[1222, 1872]",1.478470069807372
89,52,0.6,1.0,1.5,90622.4694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.0,0.0,90620.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.0,0.25,90620.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.0,0.75,90621.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.0,1.5,90623.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.25,0.0,90620.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.25,0.25,90620.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.25,0.75,90621.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.25,1.5,90623.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.5,0.0,90620.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.5,0.25,90620.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.5,0.75,90621.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,0.5,1.5,90623.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,1.0,0.0,90620.2694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,1.0,0.25,90620.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,1.0,0.75,90621.7694402668,"[1222, 1872]",1.478470069807372
89,52,1.0,1.0,1.5,90623.2694402668,"[1222, 1872]",1.478470069807372
89,78,0.1,0.0,0.0,90610.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.0,0.25,90610.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.0,0.75,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.0,1.5,90613.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.25,0.0,90610.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.25,0.25,90610.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.25,0.75,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.25,1.5,90613.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.5,0.0,90610.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.5,0.25,90610.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.5,0.75,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,0.5,1.5,90613.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,1.0,0.0,90610.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,1.0,0.25,90610.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,1.0,0.75,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.1,1.0,1.5,90613.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.3,0.0,0.0,90610.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.0,0.25,90611.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.0,0.75,90612.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.0,1.5,90613.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.25,0.0,90610.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.25,0.25,90611.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.25,0.75,90612.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.25,1.5,90613.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.5,0.0,90610.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.5,0.25,90611.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.5,0.75,90612.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,0.5,1.5,90613.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,1.0,0.0,90610.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,1.0,0.25,90611.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,1.0,0.75,90612.11836078737,"[1118, 1872]",6.344331858228543
89,78,0.3,1.0,1.5,90613.61836078737,"[1118, 1872]",6.344331858228543
89,78,0.6,0.0,0.0,90611.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.0,0.25,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.0,0.75,90612.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.0,1.5,90614.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.25,0.0,90611.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.25,0.25,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.25,0.75,90612.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.25,1.5,90614.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.5,0.0,90611.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.5,0.25,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.5,0.75,90612.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,0.5,1.5,90614.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,1.0,0.0,90611.21836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,1.0,0.25,90611.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,1.0,0.75,90612.71836078736,"[1118, 1872]",6.344331858228543
89,78,0.6,1.0,1.5,90614.21836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.0,0.0,90612.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.0,0.25,90612.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.0,0.75,90613.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.0,1.5,90615.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.25,0.0,90612.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.25,0.25,90612.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.25,0.75,90613.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.25,1.5,90615.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.5,0.0,90612.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.5,0.25,90612.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.5,0.75,90613.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,0.5,1.5,90615.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,1.0,0.0,90612.01836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,1.0,0.25,90612.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,1.0,0.75,90613.51836078736,"[1118, 1872]",6.344331858228543
89,78,1.0,1.0,1.5,90615.01836078736,"[1118, 1872]",6.344331858228543
89,104,0.1,0.0,0.0,90602.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.0,0.25,90602.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.0,0.75,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.0,1.5,90605.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.25,0.0,90602.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.25,0.25,90602.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.25,0.75,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.25,1.5,90605.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.5,0.0,90602.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.5,0.25,90602.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.5,0.75,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,0.5,1.5,90605.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,1.0,0.0,90602.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,1.0,0.25,90602.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,1.0,0.75,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.1,1.0,1.5,90605.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.3,0.0,0.0,90602.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.0,0.25,90603.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.0,0.75,90604.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.0,1.5,90605.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.25,0.0,90602.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.25,0.25,90603.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.25,0.75,90604.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.25,1.5,90605.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.5,0.0,90602.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.5,0.25,90603.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.5,0.75,90604.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,0.5,1.5,90605.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,1.0,0.0,90602.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,1.0,0.25,90603.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,1.0,0.75,90604.19045020698,"[1690, 1950]",12.49481448973529
89,104,0.3,1.0,1.5,90605.69045020698,"[1690, 1950]",12.49481448973529
89,104,0.6,0.0,0.0,90603.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.0,0.25,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.0,0.75,90604.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.0,1.5,90606.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.25,0.0,90603.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.25,0.25,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.25,0.75,90604.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.25,1.5,90606.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.5,0.0,90603.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.5,0.25,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.5,0.75,90604.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,0.5,1.5,90606.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,1.0,0.0,90603.29045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,1.0,0.25,90603.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,1.0,0.75,90604.79045020697,"[1690, 1950]",12.49481448973529
89,104,0.6,1.0,1.5,90606.29045020697,"[1690, 1950]",12.49481448973529
89,104,1.0,0.0,0.0,90604.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.0,0.25,90604.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.0,0.75,90605.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.0,1.5,90607.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.25,0.0,90604.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.25,0.25,90604.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.25,0.75,90605.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.25,1.5,90607.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.5,0.0,90604.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.5,0.25,90604.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.5,0.75,90605.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,0.5,1.5,90607.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,1.0,0.0,90604.09045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,1.0,0.25,90604.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,1.0,0.75,90605.59045020698,"[1690, 1950]",12.49481448973529
89,104,1.0,1.0,1.5,90607.09045020698,"[1690, 1950]",12.49481448973529
89,156,0.1,0.0,0.0,90603.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.0,0.25,90604.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.0,0.75,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.0,1.5,90606.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.25,0.0,90603.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.25,0.25,90604.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.25,0.75,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.25,1.5,90606.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.5,0.0,90603.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.5,0.25,90604.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.5,0.75,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,0.5,1.5,90606.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,1.0,0.0,90603.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,1.0,0.25,90604.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,1.0,0.75,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.1,1.0,1.5,90606.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.3,0.0,0.0,90604.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.0,0.25,90604.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.0,0.75,90605.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.0,1.5,90607.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.25,0.0,90604.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.25,0.25,90604.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.25,0.75,90605.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.25,1.5,90607.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.5,0.0,90604.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.5,0.25,90604.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.5,0.75,90605.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,0.5,1.5,90607.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,1.0,0.0,90604.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,1.0,0.25,90604.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,1.0,0.75,90605.66570811038,"[1144, 2080]",9.759487985778833
89,156,0.3,1.0,1.5,90607.16570811038,"[1144, 2080]",9.759487985778833
89,156,0.6,0.0,0.0,90604.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.0,0.25,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.0,0.75,90606.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.0,1.5,90607.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.25,0.0,90604.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.25,0.25,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.25,0.75,90606.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.25,1.5,90607.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.5,0.0,90604.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.5,0.25,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.5,0.75,90606.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,0.5,1.5,90607.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,1.0,0.0,90604.76570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,1.0,0.25,90605.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,1.0,0.75,90606.26570811037,"[1144, 2080]",9.759487985778833
89,156,0.6,1.0,1.5,90607.76570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.0,0.0,90605.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.0,0.25,90606.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.0,0.75,90607.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.0,1.5,90608.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.25,0.0,90605.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.25,0.25,90606.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.25,0.75,90607.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.25,1.5,90608.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.5,0.0,90605.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.5,0.25,90606.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.5,0.75,90607.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,0.5,1.5,90608.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,1.0,0.0,90605.56570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,1.0,0.25,90606.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,1.0,0.75,90607.06570811037,"[1144, 2080]",9.759487985778833
89,156,1.0,1.0,1.5,90608.56570811037,"[1144, 2080]",9.759487985778833
